1,385621893211889664
1,385622114835120128
1,385623071698063360
1,385623075955277824
1,385623618279194624
1,385624219880804353
1,385624572558471169
1,385626935654494210
1,385627008614420480
1,385627234633285632
1,385627652029038593
1,385628363684974592
1,385630311255523328
1,385630759110709248
1,385631735091703810
1,385631868021796865
1,385643667416825856
1,385644046275723265
1,385644279747448832
1,385645664312762368
1,385645675666358272
1,385645965765394432
1,385648294145576960
1,385649394390818816
1,385649708053852160
1,385650237173288960
1,385650649876025344
1,385652161939394560
1,385652397764124672
1,385655433639124992
1,385655789480075264
1,385656762688606208
1,385657648730750977
1,385657790184050688
1,385658525185482752
1,385664074509336577
1,385664257871708160
1,385664554086453248
1,385664818616991744
1,385666310153461760
1,385668470178086912
1,385669396372262913
1,385672617438363648
1,385674539704664064
1,385674597749633024
1,385675554718248960
1,385675904825176064
1,385677807268790273
1,385678965530439680
1,385680084256178176
1,385680302753865728
1,385680458274852864
1,385681396464766976
1,385681486504267776
1,385686072145248256
1,385686172317798400
1,385687800978636800
1,385688095682990080
1,385689441043763200
1,385689833026228225
1,385690756423229443
1,385694454818299904
1,385694512510537728
1,385698844878446592
1,385700018029862912
1,385701850579615744
1,385703080228323328
1,385706168704073728
1,385706388376551424
1,385706915919306752
1,385706929625903105
1,385710144811970560
1,385710554074988544
1,385710975426363392
1,385712375179255808
1,385714263786262528
1,385714545462747138
1,385714636605366272
1,385714795296477186
1,385715532554850304
1,385715962592256001
1,385717247915737089
1,385718403455283200
1,385720731578814464
1,385720963980984320
1,385721838921609216
1,385722689669058560
1,385723118352089088
1,385723580413399040
1,385724508801228800
1,385725307938156545
1,385726593160974336
1,385728210790801408
1,385728466705850368
1,385728529507573760
1,385728818788716544
1,385728998753726464
1,385729422726553600
1,385729850788827136
1,385731467667460096
1,385732463248830465
1,385732591670005760
1,385733656305602560
1,385734166077132801
1,385734836801253376
1,385734941239418880
1,385735104272011264
1,385736753128022016
1,385737364246888448
1,385738214000324608
1,385738297043345409
1,385738560562688000
1,385739238853316609
1,385739896977383424
1,385740416445734912
1,385741168048218112
1,385741209689288706
1,385741398777282560
1,385741791460589568
1,385742174450896896
1,385742374275919872
1,385742612138713090
1,385743463360114688
1,385743790663012352
1,385743810363658241
1,385743859767980032
1,385743876381614080
1,385744269345972224
1,385745274531889152
1,385746393304158209
1,385746540800651264
1,385746748544937984
1,385747114065932288
1,385747152724836352
1,385747227567984640
1,385748298453098496
1,385748936780447744
1,385749007135682560
1,385749294105366529
1,385749433599528960
1,385749939428413440
1,385750026603216896
1,385750131519148032
1,385750547573125120
1,385750640934137856
1,385751536590020608
1,385752009577467905
1,385752147477798912
1,385753170153971713
1,385753237078704128
1,385753852198535168
1,385753942467956736
1,385755138918334465
1,385755326126911488
1,385755612497182721
1,385756053948080128
1,385756159539294208
1,385756219148742658
1,385756378159382528
1,385756773405032449
1,385757343658414080
1,385758129301901312
1,385758460035751936
1,385758687857360898
1,385759008046739456
1,385759730829762560
1,385759750165508096
1,385760309459177472
1,385760341826998272
1,385760961342500865
1,385761115168194560
1,385761381741789184
1,385761984937222144
1,385762580783845376
1,385762727886454785
1,385762777861603328
1,385763493447606272
1,385763648456904704
1,385763676177055744
1,385764011901337600
1,385764235910713344
1,385764773708578819
1,385764839806607360
1,385765303541837824
1,385765346508296192
1,385765719930974208
1,385765891440259072
1,385766311416324096
1,385766613854601216
1,385766667365527552
1,385767268476395521
1,385768186114633728
1,385768189462069248
1,385769007456223232
1,385769877278957569
1,385769928688549888
1,385770223963357184
1,385770294205374464
1,385771603470344193
1,385771626685415424
1,385771692133347328
1,385772185597804544
1,385772632701812736
1,385772643724836864
1,385772825669160962
1,385772970444337152
1,385773325437247488
1,385773360677785601
1,385773495210098688
1,385773582350946304
1,385773743449980928
1,385773793224163328
1,385774551210405888
1,385774876679622657
1,385774946892259328
1,385775476381614080
1,385776148615299072
1,385776461086339072
1,385776470523932672
1,385776513112473600
1,385776865937731585
1,385777191260139520
1,385777574577590273
1,385777587282128896
1,385777878098800640
1,385777971769769984
1,385778202695577602
1,385778251186331648
1,385778371067539456
1,385778474285154304
1,385778945377189888
1,385779758392291328
1,385781052393811968
1,385781117481414656
1,385781393835720704
1,385781460441255936
1,385781857582710784
1,385781887198695425
1,385782238727897088
1,385782244129783808
1,385782463609704448
1,385782684142026752
1,385782706400813056
1,385782958063243264
1,385783113252892672
1,385783401719951361
1,385783703198502912
1,385783866788958208
1,385784066739421184
1,385784120275525632
1,385784438396702721
1,385784507304923136
1,385784837019557888
1,385785711003435008
1,385785759313055745
1,385785887197765632
1,385786254811746304
1,385786368582246400
1,385786411255083008
1,385786970175447040
1,385787212261883904
1,385787309423349760
1,385787844046114816
1,385788172451328001
1,385788287962464257
1,385788303141642242
1,385788558935875584
1,385788563360862208
1,385789377806204930
1,385789872793223168
1,385789924693508096
1,385790082600271872
1,385790234689957889
1,385791770044661760
1,385791915863863296
1,385791964312240128
1,385792150782218240
1,385792225801555968
1,385792389534601216
1,385792390239232002
1,385792503427108864
1,385792596590997504
1,385792625003212800
1,385792694490267648
1,385792807090548737
1,385793446499598336
1,385793601860808704
1,385793701307764736
1,385794003431870464
1,385794003653779456
1,385794037099560960
1,385795062439092224
1,385795294681919488
1,385795366194388992
1,385795416144367616
1,385795857771024384
1,385796111941636097
1,385796117935308800
1,385796321052860416
1,385796539618451456
1,385796843055366144
1,385796906322264064
1,385796913888387072
1,385797311739494401
1,385797407453114368
1,385797476659499008
1,385797911654563840
1,385798698745090048
1,385798724108419072
1,385799485466505216
1,385799693084553216
1,385799721593212929
1,385800031443623936
1,385800101601353728
1,385800570365149184
1,385800601592156160
1,385800984233906176
1,385801153323487233
1,385801623853084672
1,385801630589153280
1,385801642421288960
1,385801887259566081
1,385801948076597248
1,385802445458137088
1,385803046891974657
1,385803216010903552
1,385803277733871616
1,385803497305677824
1,385804500038348800
1,385804826019643392
1,385805053082103808
1,385807106890530816
1,385807827446804480
1,385807987253989376
1,385808402942668800
1,385808500732878848
1,385808761736028161
1,385809049649836032
1,385809142767960065
1,385809176863449088
1,385809251492696065
1,385809367359967232
1,385809677381935105
1,385810459397337088
1,385810987124662273
1,385811227043459072
1,385811320068530177
1,385811596703842304
1,385811611635548160
1,385811643717783552
1,385811858533679104
1,385811980189040640
1,385812007372738560
1,385812111206535168
1,385812275288080384
1,385812892559212546
1,385813306885160960
1,385813534862770176
1,385813899292860416
1,385814852599427072
1,385815036012150784
1,385815822804848641
1,385815920976748544
1,385816300356120576
1,385816486046347264
1,385817373301035008
1,385817409224843265
1,385817430645161984
1,385817988521140224
1,385818030913359872
1,385818487899172864
1,385818926510116864
1,385819663860772865
1,385821174246035456
1,385821292969984000
1,385821389581582336
1,385821482367995904
1,385821555726364672
1,385821880541671424
1,385822278895673345
1,385822563156623360
1,385822572803145729
1,385824080412168192
1,385824448978251776
1,385824512526143488
1,385825535869198336
1,385825660372910080
1,385825688567050240
1,385826300075995136
1,385826350218874880
1,385826621598732288
1,385827563136094208
1,385827671105478657
1,385829484135346176
1,385829544260689920
1,385829793364996096
1,385830115881398272
1,385830881732333568
